shot,target_id,target_label,L0,Lm,Lnm,delta_m,delta_nm,tau,embedding_model,prefix_ratio,sample_count_limit,cache_path
7,b82f7524c2ac0d5978cc4b677e43b570c2695237e7f69e8042e5ed5b0a408086,1,-58.31483711,-58.2822735833,-59.75735779,0.0325635267947,-1.44252067999,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0a89980378d79e682bbc03f4d558aa4a357a070a780abdd04a9af9d1c9668b31,0,-55.8190824695,-49.8705738877,-49.0990124149,5.94850858183,6.72007005464,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,48aa37b54063e5dc495ef57bd05bbcd3dd786ad4c04b0af2ed5197fe0e807072,1,-54.2592653125,-49.4889037475,-51.2663936276,4.77036156497,2.99287168485,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a9a56b0e5db710bbddbd279d8129e674284e0acbad0e075b9d3ab31a20864ac7,0,-52.4787732783,-52.0378674261,-58.1301352323,0.440905852101,-5.65136195408,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e14c222930456cab9fa0a866382038aede86b0423e35dfb6e8f545522e19c160,1,-44.859328463,-42.1240676712,-42.7384063846,2.73526079187,2.12092207838,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3a10cf854bbcbe79eac70c20609d3355d9c0b491a61b911d31b48d20276adcaa,0,-59.5289776414,-58.8449426009,-58.3580281798,0.684035040502,1.17094946159,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b728a003f10251dc2fac871aa3eb88b6730210207e720c13e1581bd8dbdcd5f8,1,-54.5812516516,-61.5771558718,-54.6512469838,-6.99590422022,-0.0699953322097,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b2294b0dccc69b75c107f4a5d65a6250820b9aa071d26ac3682ea430939f8567,0,-39.4308549803,-45.4179129955,-43.4974281668,-5.98705801519,-4.06657318648,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8bd290f7e7664058a827f905176be0df8271688deac985fbd44f8d98a0460f6b,1,-54.1473737,-45.9705538485,-52.2208789023,8.17681985149,1.92649479772,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1c6fc6dfe75c4a9e76873baf8b1ae0ff57e524662c09b16ae9fd6a167501cc82,0,-36.0898592184,-38.6388546609,-32.9676498921,-2.54899544258,3.12220932626,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3b609c2a880dde09f8ff893ad6de2357147c862e030614a0f00e0757665276f6,1,-46.1529785401,-43.200782466,-42.0887858756,2.95219607411,4.06419266453,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,61e7212fb3e613d81c1c7996248e0befed583f62e5494190a5c963c5707f311b,0,-37.4014080795,-40.872400098,-36.976166024,-3.47099201852,0.425242055542,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a3c4cf6b294e788a893c5024821fde46bc311fe14acb7b9d468164714c23e05b,1,-48.320082666,-43.5808407416,-49.7472214699,4.7392419244,-1.42713880393,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,70bd9397ea363c1a32d458503f5f297637ef9ab8dfe0c46c13b3cd8004c95d40,0,-61.7468853833,-55.5177112348,-66.0294499083,6.22917414845,-4.28256452503,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a26a1e6ca18da0fc4dee5b72bbb46877c6465aba567ae4475e346a48a9b91025,1,-50.6325680718,-48.9809927986,-48.7108293296,1.65157527312,1.92173874215,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,996bcb91d847299eddd73dbb561b09ff53096989ace09d35cfbaa72ba8b07e08,0,-49.549792758,-50.1488432942,-50.154940047,-0.599050536184,-0.605147289057,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c66833dbd8a267e19b1412d18dd730ab59198460ea2db48ab701e11867368a96,1,-39.6491880277,-37.5429820646,-44.9860024096,2.10620596305,-5.33681438192,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,033cd4d55491b789357f9ac81869b5798f984d5e7412ccd36e011ad5c969d5a9,0,-78.0999379843,-74.4351998358,-73.8021905059,3.66473814847,4.29774747832,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,87e0bcb2e8ea3f793d9455cfa00dd0c1f6bf866648035ce2302ab6c9d7474715,1,-41.4065244386,-43.1271541762,-42.1643182138,-1.72062973758,-0.757793775161,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e586baa7c699fad272dc2b466c73427ba007811a8cfd278ad44adf356fd8e35c,0,-63.3553928274,-60.9578932297,-63.6646927137,2.39749959764,-0.30929988634,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,615195786383ec800f0626978dafa4f14f096181e75d1e089872c824de0cedc8,1,-51.7778223807,-50.2459307543,-51.2916807707,1.53189162637,0.486141610013,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8738270a4476042286aa5ac6ba32e0c2a1d6b29578015d0477a3f1c8a55d97de,0,-51.8003874679,-51.1734538837,-44.5562093853,0.626933584243,7.24417808257,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e841fd3183526e2b3a980a568bf324ebdb8e6f2d6b6fbf131346580857e2dfae,1,-65.781225749,-66.0618651113,-64.1112697407,-0.280639362294,1.66995600829,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b48fa679d111c981bb8c7068f1dd1ffc3a8b7439de2e0dea3e83bc59c803878c,0,-63.416285878,-59.40379819,-57.2205276083,4.01248768796,6.19575826969,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1c362abd68d188ea4702ca9458f1c6c6b0e2e374c3aa090d711736e5e9a125b8,1,-43.2184142511,-36.7191373809,-41.5581852351,6.49927687023,1.66022901606,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3e77b9801e121542145d662cbd5a2b130390cd1142fced9e2f603ca80add0225,0,-38.2710964755,-36.6134138883,-40.7852929334,1.65768258721,-2.51419645788,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,919f265414989c2a33e6a0cc7d61e915cef74dadab82c6be20dfc8514fc8b234,1,-56.7293490636,-59.3003012512,-56.5741582003,-2.57095218761,0.155190863341,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3d60d3e845031b5125d67d6d41f651df9ce1f107be747a9f03481031433a9a2c,0,-46.8757761012,-42.1369989749,-43.4662249403,4.73877712631,3.40955116084,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7758169cb8b02762c761a4946fb577711255764f72fd1f533ba4fb85b5f27d46,1,-24.8358278662,-37.0175699711,-39.814714057,-12.1817421048,-14.9788861908,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fb0ef645ecaed1887478448d046f48e32444b434ab58922b0a84816c1b54bc62,0,-44.744142583,-48.5751110785,-42.8630398534,-3.83096849548,1.88110272964,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,20e050372adedd4bdd8f3d47f39cc4b33b53dfae82fc2907f92e155e34407b02,1,-39.6371066618,-42.5154450256,-46.9981166717,-2.87833836377,-7.36101000988,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c9be29099fc66ec3f2cb9ef91f30f0283b2d9c2f7eaff40f432a112560bd86c0,0,-52.399800809,-47.6388985937,-46.4188138417,4.76090221531,5.98098696731,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1e536f52208bfe1286c8eb70a72dc8311a5dc479e94cbf2196b6f07ac71611bb,1,-30.8549597887,-25.3790240306,-31.4066331356,5.47593575815,-0.551673346833,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d42a22acf7c47e223d6b549456839d29b554e826c5514e82db8bc23385e9bb0c,0,-82.6321352503,-89.2211634505,-85.022733017,-6.58902820019,-2.3905977667,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,536eded7defd8a43ad730fb05f61a22e3b398d4749eee2d760cd6f33b88b4cf3,1,-33.2934562546,-39.2686285669,-52.8501695523,-5.97517231229,-19.5567132977,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,32c43a74c2d71ef7564cae7e4bb180d3c9d6fd0e7090bdcb67153c6747419e4f,0,-43.4798153124,-45.5404784877,-40.7172510428,-2.06066317534,2.76256426959,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8d07b3251636c29b7b968abb53eedc28f473b6d44e5357e5b641011ef53d1494,1,-48.8521580703,-45.8224147282,-46.8733353619,3.02974334213,1.97882270839,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ee667eb62400c3d6123dcc9d49325e5b07e18fc9d0d028917ea0ae0174d6bd53,0,-54.3111999409,-42.7011842664,-47.0485667825,11.6100156745,7.26263315837,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,64e539e616505c274906747421ea9d3e75665161f6b1a71de56a3c288105e3fc,1,-43.0280401023,-50.9820738073,-52.184915945,-7.95403370494,-9.15687584272,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fa349dd21753f291f415016efb3748c3b4ee0cf2f89edcb32e67ef8f7c5ded61,0,-53.6147769731,-52.6064994175,-49.1199897128,1.00827755559,4.49478726024,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,55231fe910fe73f08882fea89f42ed64f5287fef1a5f4e76aab50372594f3e3e,1,-41.8603954834,-36.2700688345,-39.0531909187,5.59032664888,2.80720456466,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a2af811dea0041925454f848bc70d21354d338dc830058f47a173fed084b984c,0,-61.5657561262,-59.9591467296,-61.7438162166,1.60660939652,-0.178060090428,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1447d2ec410d1bd729ba765a3a8eed0d427e81040144ca906cb79132f6504c04,1,-59.0686369469,-53.9422471117,-55.3896565298,5.12638983514,3.67898041706,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b974e9eac2e24bf4b5c5716f3e9bfa486ca8cb21647593d5f9b87ace37d0bb13,0,-46.0403822393,-45.9223804517,-40.6990656524,0.118001787532,5.34131658686,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1fdc30bc6c3c532e49d8c67435ac138f268f4007c2c5f186f37e7f8d627b127b,1,-33.1305632212,-25.9417353121,-28.9496005202,7.18882790908,4.18096270099,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d9d9ae652a48123fa10a9e063f8b0cc29fd1220cc96aaf5ac627683c224d3357,0,-54.7402450961,-54.1215970434,-51.4050375729,0.618648052739,3.33520752322,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,4e07f99a1a22ceca5d57c5e3da60dced78b4b0d10cd6edf0bd512ed4e423847f,1,-43.2235734422,-35.7341571169,-39.2542674509,7.48941632532,3.96930599129,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bf40135a69709544abf1d437aaa914daf8ed0573ec3449f15e86ccb91128f84a,0,-61.1704449176,-61.4868907821,-61.7001634565,-0.316445864505,-0.52971853888,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,eb8ff82d9e1d6a61f7c720edd1587ebe585dee9c8cb84e8bc270eed2f8c51e31,1,-53.5225870544,-49.5057674371,-55.572490813,4.01681961736,-2.04990375853,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e0f3d7adbcf156e12de1c8d865631c73b08a717958e3e618551dcd8287ec8340,0,-46.3687812954,-45.2826545303,-40.1322213664,1.08612676509,6.23655992896,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,01042ec2bbe53e5ab4d78b2356c10b4e9efcd6b4073642991e274c9ec3c30cec,1,-61.5233087309,-57.8846452326,-66.0845687497,3.6386634983,-4.56126001887,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c36f656f84dda6f2fe6a2874072f7b2224d19fd1e02c1023452d56e123eaae62,0,-39.5983965254,-41.6893115649,-57.1075670392,-2.09091503942,-17.5091705138,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1d891e7c49de8c253aaec5d491f3e8c1f2aa2cd57790082cad7e6c515a7520cb,1,-51.6077332749,-49.4109317063,-50.3081154013,2.19680156861,1.29961787362,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,745f9f84db1cb9e44a2bc6d55e070517e32054e40fc3f334aeb199cacea4d751,0,-51.3063562563,-50.3197027319,-47.337750112,0.986653524406,3.96860614429,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,539d6e45db849861fd205d1fa90e3062aa5d94423185eda877eb7977a6959a30,1,-44.0483937185,-35.1043682131,-39.8953020142,8.9440255054,4.15309170429,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9e247a283010028597e7dd0fbdde90bc0d6f133781aaf9f134222db5ab1a4bf6,0,-47.0449926107,-44.5736776879,-41.8000630721,2.47131492276,5.2449295386,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5325e926b19185cae1135db7b50923e87465e873585916b3f3d72ac27002e2f7,1,-36.1074434292,-28.3444094047,-33.3185466705,7.76303402447,2.7888967587,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b1c087df57775e42dc01256e0ad04993e37d5ca46c6348f3abc6147f18acb720,0,-51.9765734616,-53.0040668828,-44.7376116165,-1.02749342118,7.23896184509,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c592bc4478dbe2e2f706c7e6a80a0832d744f82331ddce8f61e6de0eddef00ba,1,-41.0560597543,-35.5297992482,-43.1708925676,5.5262605061,-2.11483281333,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c78cdb7339b0724dc6dec36019583163a9950d2f3b7b62aab34f5b383d047562,0,-44.6223939275,-46.0304201732,-39.307711898,-1.40802624573,5.31468202945,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9689aaf7348d6a9f0568ad8056a7dbaf5a5a70c99dd4ecee2bc9cf3b6e7dc6df,1,-62.9158545945,-62.3922312918,-63.6786759245,0.523623302731,-0.76282133001,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,cbef50de92d46ec1b5e12d515d1e4de2974de5ac7df2880d4b5d9506c147786a,0,-47.5995556079,-49.0965677773,-46.2505574717,-1.4970121694,1.34899813616,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,06e89c07577a63e7efbd5a10510f06a42b19b624989a7efcb93f36707bf2221f,1,-48.9654698341,-45.9979099398,-48.127594496,2.96755989422,0.837875338027,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8242fb136852bf826052362fa5d458c78becb661e558760cd386ddf905a02a43,0,-59.8744107664,-56.0061612731,-52.4899269432,3.8682494933,7.38448382329,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,12029afebaa0948aa35573d86b46c0df17c3e9b955373bc8f5b0f886ed489e42,1,-33.2873643749,-30.6296631454,-35.0456282841,2.65770122943,-1.75826390926,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1d6218b807fc8690e85c5d1bea42b754afda5fe0040016be3f0b3243c66aec5c,0,-47.5050516779,-46.1475364204,-42.734496747,1.35751525745,4.77055493088,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f57c771a23b861df1bd958de16e86d8ebd52a969e372cb3b43a59fcdad0973a3,1,-52.6425929411,-49.0426359749,-46.7055985861,3.59995696623,5.93699435507,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,84bbc7e695e2a4d2f9993d7b6e33fa98c4a2b4bf0933a14ec2ef9e97144453a2,0,-58.2600150529,-56.8133818293,-52.8962705772,1.44663322359,5.36374447567,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0b30264f4359602788eb1a38232787b47679314d3b91dcbe96e774683df450c9,1,-43.0183650543,-36.5059846327,-39.4949760576,6.51238042165,3.52338899672,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1fdcd2f1d9b920d899447862f1139c94b562aa9fa836ae6b87621d226b90d6aa,0,-52.8977673701,-53.4930658756,-49.4350007134,-0.595298505515,3.4627666567,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,174b5db84909ff27adb6c78d86c161aa6e48793b1c966421c849659bb89dd21d,1,-52.7128242018,-44.37460099,-53.5889532198,8.33822321173,-0.876129018039,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,42eef1dac13ab120e40364e7a4c248238c48a8be05c8208cc4d7a6894dcd55e1,0,-55.0618312302,-56.8928162033,-59.185707494,-1.83098497309,-4.12387626382,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ce88ead94272376c6b9ca6b89f9eaf6f937d22e1d45652187a46b6b3b154bc82,1,-30.686418403,-30.7091431925,-29.2109502657,-0.0227247895674,1.47546813724,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e689d7c52c6185eef2f81b96c957e931bcd865166865820076be9c9ea2e2ac30,0,-50.479206808,-50.3111867487,-43.1838558309,0.168020059223,7.29535097701,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f317d2c32d98cda21defce736653fb8729caced638a31fe9c304e75f4ec28974,1,-35.6969987742,-29.2385805026,-33.985550411,6.45841827152,1.71144836319,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,7dff32afefba884d646b8b0581b0895d815a0e604150851a6c4efdb8112e3da4,0,-65.8400620931,-66.3635630421,-70.1034366238,-0.523500948995,-4.26337453069,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,487d4c61a054195f8eba504b1ad281d7ae9635a6b01992040591e337c5d71994,1,-61.1163652827,-52.2310757105,-54.0597905557,8.88528957224,7.05657472705,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9c9961577041ec918d78c7f991c45dee6fdacc84ccf30947ee278b321f03d71b,0,-66.6501082177,-57.7454189285,-56.0111836363,8.90468928917,10.6389245814,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,13d8b3dd1e6e5794ca4f13bf5afcacf67d9637318989a243fd86e088c1a24e39,1,-41.5414690832,-36.439350991,-40.2670106882,5.1021180922,1.27445839504,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a5a069fd13131bba2cc1b781b6c658ceda6ded8b2bb51f8ac67fd7010981f18f,0,-66.6613403101,-65.7707170985,-65.5872290264,0.890623211604,1.07411128367,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d3310ae19c8e6eaeda1891aa2c0baf503f9a52c2052daf76f4de64a4830b75ca,1,-37.8885016206,-32.8760974716,-40.2911475835,5.01240414902,-2.40264596281,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,01d8f5b0caec90e54bba97b7f946350f144e707635cf6997f07d9e3aa229c9bc,0,-86.7674081252,-76.077364218,-82.6547470486,10.6900439072,4.11266107666,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8e6d921b0468cbfbc5e8abb40534b5f83c112ac6728bb58ca7b8b89fa367ae79,1,-39.6925006103,-34.3640334385,-38.8569328818,5.32846717172,0.835567728467,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a5fb75fee03f4a7904b2e9b56e2cdd94993a5c80216d9dd7eb14c734efe8b681,0,-34.1966785356,-23.5313068666,-25.2935431076,10.6653716689,8.90313542799,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0fe7091c22b14e982817a536021dd6c119db439de281b53c23f3b59f694c197b,1,-50.8074831669,-49.6328443996,-46.5631216631,1.17463876731,4.24436150387,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b9e2337789cf9bbeb7d245cca9629dc3ad9df38c125e7574a50337463da0927f,0,-36.915235392,-35.0082378879,-32.658068953,1.90699750413,4.257166439,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,55777c54d7d87a13a130ae3be63e618d0aba0a5849d697b9a4332d27f26aeabc,1,-54.0882411066,-53.6373268462,-54.9720398002,0.450914260406,-0.883798693557,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,83d22361bf2926be83757996b9c328093e6406d1dfe0d39d2f4fc131ea3f393f,0,-59.5622918599,-54.1101656416,-58.2616890268,5.45212621836,1.30060283315,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ec47e780c4b93080df658c4d5258766f0997a31dba00586c42b320f4a23e8a67,1,-33.3663087596,-28.6035840936,-34.4830281918,4.76272466601,-1.11671943214,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,be5a07706c19537bd5ba0b81dd5e27d8a6009f32e44830136d8896e773e41cba,0,-59.697762749,-62.3086913177,-55.3356382447,-2.61092856869,4.36212450424,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,935b23c595757d296d6f6cd1bdfcb1cd2f872b13c12a7b87ee65d6ab198bfb9c,1,-53.282831544,-45.9798709401,-51.6099768881,7.30296060388,1.67285465592,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,10d72f143e9be86ea60d20994b1fde7866525924b9a6fc9f4c98de5401b18aaa,0,-67.3154354974,-64.6125287698,-60.0808068513,2.70290672751,7.23462864608,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f9cbce009525061d83a95d837fc68d55b751111d395a403ce7a01938d5b5c46e,1,-46.1747081082,-39.4105777757,-47.2708514192,6.76413033249,-1.09614331101,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9e5560155c3e140c68efa7b931cc2e511dadcd276527108093ebdfa729608293,0,-37.7400170965,-37.5833768054,-31.0883468732,0.156640291112,6.65167022329,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
